"year","site","field","project","plot","subplot","uniqueID","carbon","nadd","ncess","fence","burn","rainfall","warm","species","abundance","unitAbund","scaleAbund"
"1991","cdr","C",2,43,"Whole","cdr_C_2_43_Whole","0",0,"0",1,"0","0","0","Euphorbia corollata",1.5667,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,43,"Whole","cdr_C_2_43_Whole","0",0,"0",1,"0","0","0","Lathyrus venosus",1,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,43,"Whole","cdr_C_2_43_Whole","0",0,"0",1,"0","0","0","Oxybaphus hirsutus",1.7333,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,43,"Whole","cdr_C_2_43_Whole","0",0,"0",1,"0","0","0","Panicum oligosanthes",0.1333,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,43,"Whole","cdr_C_2_43_Whole","0",0,"0",1,"0","0","0","Poa pratensis",92.0667,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,43,"Whole","cdr_C_2_43_Whole","0",0,"0",1,"0","0","0","Schizachyrium scoparium",82.9333,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,43,"Whole","cdr_C_2_43_Whole","0",0,"0",1,"0","0","0","Setaria lutescens",0.1,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,43,"Whole","cdr_C_2_43_Whole","0",0,"0",1,"0","0","0","Sorghastrum nutans",3.2333,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,44,"Whole","cdr_C_2_44_Whole","0",6,"0",1,"0","0","0","Agropyron repens",85.5667,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,44,"Whole","cdr_C_2_44_Whole","0",6,"0",1,"0","0","0","Ambrosia coronopifolia",14.7333,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,44,"Whole","cdr_C_2_44_Whole","0",6,"0",1,"0","0","0","Artemisia ludoviciana",3.8333,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,44,"Whole","cdr_C_2_44_Whole","0",6,"0",1,"0","0","0","Euphorbia corollata",0.1667,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,44,"Whole","cdr_C_2_44_Whole","0",6,"0",1,"0","0","0","Lathyrus venosus",2.6333,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,44,"Whole","cdr_C_2_44_Whole","0",6,"0",1,"0","0","0","Oxybaphus hirsutus",1,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,44,"Whole","cdr_C_2_44_Whole","0",6,"0",1,"0","0","0","Physalis virginiana",0.3667,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,44,"Whole","cdr_C_2_44_Whole","0",6,"0",1,"0","0","0","Poa pratensis",82,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,44,"Whole","cdr_C_2_44_Whole","0",6,"0",1,"0","0","0","Polygonum convolvulus",0.0667,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,44,"Whole","cdr_C_2_44_Whole","0",6,"0",1,"0","0","0","Schizachyrium scoparium",157.3,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,44,"Whole","cdr_C_2_44_Whole","0",6,"0",1,"0","0","0","Sorghastrum nutans",9.0333,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,45,"Whole","cdr_C_2_45_Whole","0",3,"0",1,"0","0","0","Agropyron repens",26.4,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,45,"Whole","cdr_C_2_45_Whole","0",3,"0",1,"0","0","0","Ambrosia coronopifolia",7.5667,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,45,"Whole","cdr_C_2_45_Whole","0",3,"0",1,"0","0","0","Carex sp.",0.5667,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,45,"Whole","cdr_C_2_45_Whole","0",3,"0",1,"0","0","0","Cyperus sp.",0.7333,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,45,"Whole","cdr_C_2_45_Whole","0",3,"0",1,"0","0","0","Euphorbia corollata",0.1333,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,45,"Whole","cdr_C_2_45_Whole","0",3,"0",1,"0","0","0","Lathyrus venosus",1.0667,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,45,"Whole","cdr_C_2_45_Whole","0",3,"0",1,"0","0","0","Poa pratensis",62.8,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,45,"Whole","cdr_C_2_45_Whole","0",3,"0",1,"0","0","0","Rosa arkansana",35.3,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,45,"Whole","cdr_C_2_45_Whole","0",3,"0",1,"0","0","0","Schizachyrium scoparium",89.3333,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,45,"Whole","cdr_C_2_45_Whole","0",3,"0",1,"0","0","0","Setaria lutescens",0.4,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,45,"Whole","cdr_C_2_45_Whole","0",3,"0",1,"0","0","0","Solidago nemoralis",0.1667,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,45,"Whole","cdr_C_2_45_Whole","0",3,"0",1,"0","0","0","Solidago rigida",1.7667,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,45,"Whole","cdr_C_2_45_Whole","0",3,"0",1,"0","0","0","Sorghastrum nutans",2.7667,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,45,"Whole","cdr_C_2_45_Whole","0",3,"0",1,"0","0","0","Stipa spartea",40.6,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,46,"Whole","cdr_C_2_46_Whole","0",0,"0",1,"0","0","0","Ambrosia coronopifolia",20,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,46,"Whole","cdr_C_2_46_Whole","0",0,"0",1,"0","0","0","Anemone cylindrica",0.0057,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,46,"Whole","cdr_C_2_46_Whole","0",0,"0",1,"0","0","0","Artemisia ludoviciana",6.6667,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,46,"Whole","cdr_C_2_46_Whole","0",0,"0",1,"0","0","0","Aster azureus",24.3667,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,46,"Whole","cdr_C_2_46_Whole","0",0,"0",1,"0","0","0","Campanula rotundifolia",0.0137,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,46,"Whole","cdr_C_2_46_Whole","0",0,"0",1,"0","0","0","Carex sp.",5.5,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,46,"Whole","cdr_C_2_46_Whole","0",0,"0",1,"0","0","0","Euphorbia corollata",2.6,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,46,"Whole","cdr_C_2_46_Whole","0",0,"0",1,"0","0","0","Panicum oligosanthes",0.9333,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,46,"Whole","cdr_C_2_46_Whole","0",0,"0",1,"0","0","0","Poa pratensis",52,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,46,"Whole","cdr_C_2_46_Whole","0",0,"0",1,"0","0","0","Polygonum convolvulus",0.1667,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,46,"Whole","cdr_C_2_46_Whole","0",0,"0",1,"0","0","0","Schizachyrium scoparium",80.6333,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,46,"Whole","cdr_C_2_46_Whole","0",0,"0",1,"0","0","0","Setaria lutescens",0.0667,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,46,"Whole","cdr_C_2_46_Whole","0",0,"0",1,"0","0","0","Solidago rigida",204.3333,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,46,"Whole","cdr_C_2_46_Whole","0",0,"0",1,"0","0","0","Stipa spartea",3.8667,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,47,"Whole","cdr_C_2_47_Whole","0",0,"0",1,"0","0","0","Ambrosia coronopifolia",13.6,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,47,"Whole","cdr_C_2_47_Whole","0",0,"0",1,"0","0","0","Artemisia (caudata)",1.1333,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,47,"Whole","cdr_C_2_47_Whole","0",0,"0",1,"0","0","0","Artemisia ludoviciana",9.6,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,47,"Whole","cdr_C_2_47_Whole","0",0,"0",1,"0","0","0","Aster azureus",0.2333,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,47,"Whole","cdr_C_2_47_Whole","0",0,"0",1,"0","0","0","Campanula rotundifolia",0.01,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,47,"Whole","cdr_C_2_47_Whole","0",0,"0",1,"0","0","0","Carex sp.",7.1,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,47,"Whole","cdr_C_2_47_Whole","0",0,"0",1,"0","0","0","Euphorbia corollata",2.7333,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,47,"Whole","cdr_C_2_47_Whole","0",0,"0",1,"0","0","0","Hieracium longipilum",0.011,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,47,"Whole","cdr_C_2_47_Whole","0",0,"0",1,"0","0","0","Oxybaphus hirsutus",0.1333,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,47,"Whole","cdr_C_2_47_Whole","0",0,"0",1,"0","0","0","Panicum oligosanthes",0.0333,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,47,"Whole","cdr_C_2_47_Whole","0",0,"0",1,"0","0","0","Poa pratensis",73.4,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,47,"Whole","cdr_C_2_47_Whole","0",0,"0",1,"0","0","0","Polygonum convolvulus",0.1333,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,47,"Whole","cdr_C_2_47_Whole","0",0,"0",1,"0","0","0","Schizachyrium scoparium",17.1667,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,47,"Whole","cdr_C_2_47_Whole","0",0,"0",1,"0","0","0","Setaria lutescens",0.0667,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,47,"Whole","cdr_C_2_47_Whole","0",0,"0",1,"0","0","0","Solidago nemoralis",0.8667,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,47,"Whole","cdr_C_2_47_Whole","0",0,"0",1,"0","0","0","Sorghastrum nutans",30.2333,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,47,"Whole","cdr_C_2_47_Whole","0",0,"0",1,"0","0","0","Tragopogon dubius",0.4333,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,48,"Whole","cdr_C_2_48_Whole","0",28,"0",1,"0","0","0","Ambrosia coronopifolia",7.5,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,48,"Whole","cdr_C_2_48_Whole","0",28,"0",1,"0","0","0","Artemisia ludoviciana",25.3,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,48,"Whole","cdr_C_2_48_Whole","0",28,"0",1,"0","0","0","Carex sp.",11.5,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,48,"Whole","cdr_C_2_48_Whole","0",28,"0",1,"0","0","0","Lithospermum canescens",3.3,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,48,"Whole","cdr_C_2_48_Whole","0",28,"0",1,"0","0","0","Physalis virginiana",1.3667,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,48,"Whole","cdr_C_2_48_Whole","0",28,"0",1,"0","0","0","Poa pratensis",275.7333,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,48,"Whole","cdr_C_2_48_Whole","0",28,"0",1,"0","0","0","Polygonum convolvulus",26.2667,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,48,"Whole","cdr_C_2_48_Whole","0",28,"0",1,"0","0","0","Rosa arkansana",15.1,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,48,"Whole","cdr_C_2_48_Whole","0",28,"0",1,"0","0","0","Setaria lutescens",15.3,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,49,"Whole","cdr_C_2_49_Whole","0",3,"0",1,"0","0","0","Agropyron repens",42.8,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,49,"Whole","cdr_C_2_49_Whole","0",3,"0",1,"0","0","0","Ambrosia coronopifolia",6.3333,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,49,"Whole","cdr_C_2_49_Whole","0",3,"0",1,"0","0","0","Artemisia ludoviciana",57.9,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,49,"Whole","cdr_C_2_49_Whole","0",3,"0",1,"0","0","0","Campanula rotundifolia",0.0333,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,49,"Whole","cdr_C_2_49_Whole","0",3,"0",1,"0","0","0","Cirsium arvense",0.4,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,49,"Whole","cdr_C_2_49_Whole","0",3,"0",1,"0","0","0","Erigeron canadensis",0.0667,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,49,"Whole","cdr_C_2_49_Whole","0",3,"0",1,"0","0","0","Euphorbia corollata",11.5667,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,49,"Whole","cdr_C_2_49_Whole","0",3,"0",1,"0","0","0","Lathyrus venosus",24.0333,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,49,"Whole","cdr_C_2_49_Whole","0",3,"0",1,"0","0","0","Panicum oligosanthes",0.2667,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,49,"Whole","cdr_C_2_49_Whole","0",3,"0",1,"0","0","0","Poa pratensis",98.7667,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,49,"Whole","cdr_C_2_49_Whole","0",3,"0",1,"0","0","0","Polygonum convolvulus",0.0667,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,49,"Whole","cdr_C_2_49_Whole","0",3,"0",1,"0","0","0","Rosa arkansana",24.4333,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,49,"Whole","cdr_C_2_49_Whole","0",3,"0",1,"0","0","0","Schizachyrium scoparium",142.3333,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,49,"Whole","cdr_C_2_49_Whole","0",3,"0",1,"0","0","0","Setaria lutescens",0.0333,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,50,"Whole","cdr_C_2_50_Whole","0",3,"0",1,"0","0","0","Agropyron repens",8.6333,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,50,"Whole","cdr_C_2_50_Whole","0",3,"0",1,"0","0","0","Ambrosia coronopifolia",10.1333,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,50,"Whole","cdr_C_2_50_Whole","0",3,"0",1,"0","0","0","Campanula rotundifolia",0.0033,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,50,"Whole","cdr_C_2_50_Whole","0",3,"0",1,"0","0","0","Carex sp.",2.4,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,50,"Whole","cdr_C_2_50_Whole","0",3,"0",1,"0","0","0","Euphorbia corollata",16.0667,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,50,"Whole","cdr_C_2_50_Whole","0",3,"0",1,"0","0","0","Helianthemum bicknellii",3.5,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,50,"Whole","cdr_C_2_50_Whole","0",3,"0",1,"0","0","0","Lathyrus venosus",1.3,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,50,"Whole","cdr_C_2_50_Whole","0",3,"0",1,"0","0","0","Panicum oligosanthes",0.0333,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,50,"Whole","cdr_C_2_50_Whole","0",3,"0",1,"0","0","0","Panicum perlongum",0.4667,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,50,"Whole","cdr_C_2_50_Whole","0",3,"0",1,"0","0","0","Poa pratensis",117.0667,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,50,"Whole","cdr_C_2_50_Whole","0",3,"0",1,"0","0","0","Polygonum convolvulus",0.4333,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,50,"Whole","cdr_C_2_50_Whole","0",3,"0",1,"0","0","0","Schizachyrium scoparium",100.7,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,50,"Whole","cdr_C_2_50_Whole","0",3,"0",1,"0","0","0","Setaria lutescens",0.2667,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,50,"Whole","cdr_C_2_50_Whole","0",3,"0",1,"0","0","0","Solidago nemoralis",0.0667,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,50,"Whole","cdr_C_2_50_Whole","0",3,"0",1,"0","0","0","Solidago rigida",26.2333,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,50,"Whole","cdr_C_2_50_Whole","0",3,"0",1,"0","0","0","Sorghastrum nutans",40.8333,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,50,"Whole","cdr_C_2_50_Whole","0",3,"0",1,"0","0","0","Stipa spartea",7.4667,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,51,"Whole","cdr_C_2_51_Whole","0",16,"0",1,"0","0","0","Agropyron repens",187.4667,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,51,"Whole","cdr_C_2_51_Whole","0",16,"0",1,"0","0","0","Ambrosia coronopifolia",15.4667,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,51,"Whole","cdr_C_2_51_Whole","0",16,"0",1,"0","0","0","Lathyrus venosus",2.3,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,51,"Whole","cdr_C_2_51_Whole","0",16,"0",1,"0","0","0","Poa pratensis",105.6,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,51,"Whole","cdr_C_2_51_Whole","0",16,"0",1,"0","0","0","Setaria lutescens",0.8333,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,51,"Whole","cdr_C_2_51_Whole","0",16,"0",1,"0","0","0","Stipa spartea",0.9667,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,52,"Whole","cdr_C_2_52_Whole","0",3,"0",1,"0","0","0","Agropyron repens",3.3333,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,52,"Whole","cdr_C_2_52_Whole","0",3,"0",1,"0","0","0","Ambrosia coronopifolia",1,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,52,"Whole","cdr_C_2_52_Whole","0",3,"0",1,"0","0","0","Carex sp.",2.4667,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,52,"Whole","cdr_C_2_52_Whole","0",3,"0",1,"0","0","0","Erigeron canadensis",0.0333,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,52,"Whole","cdr_C_2_52_Whole","0",3,"0",1,"0","0","0","Euphorbia corollata",0.2,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,52,"Whole","cdr_C_2_52_Whole","0",3,"0",1,"0","0","0","Lathyrus venosus",3.7,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,52,"Whole","cdr_C_2_52_Whole","0",3,"0",1,"0","0","0","Oxybaphus hirsutus",0.1,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,52,"Whole","cdr_C_2_52_Whole","0",3,"0",1,"0","0","0","Physalis virginiana",0.8,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,52,"Whole","cdr_C_2_52_Whole","0",3,"0",1,"0","0","0","Poa pratensis",131,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,52,"Whole","cdr_C_2_52_Whole","0",3,"0",1,"0","0","0","Polygonum convolvulus",0.1,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,52,"Whole","cdr_C_2_52_Whole","0",3,"0",1,"0","0","0","Schizachyrium scoparium",20.1,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,52,"Whole","cdr_C_2_52_Whole","0",3,"0",1,"0","0","0","Sorghastrum nutans",53.1333,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,52,"Whole","cdr_C_2_52_Whole","0",3,"0",1,"0","0","0","Stipa spartea",11.9,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,53,"Whole","cdr_C_2_53_Whole","0",0,"0",1,"0","0","0","Carex sp.",0.9,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,53,"Whole","cdr_C_2_53_Whole","0",0,"0",1,"0","0","0","Erigeron canadensis",0.0667,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,53,"Whole","cdr_C_2_53_Whole","0",0,"0",1,"0","0","0","Euphorbia corollata",0.2,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,53,"Whole","cdr_C_2_53_Whole","0",0,"0",1,"0","0","0","Hedeoma hispida",0.0333,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,53,"Whole","cdr_C_2_53_Whole","0",0,"0",1,"0","0","0","Lithospermum canescens",0.0667,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,53,"Whole","cdr_C_2_53_Whole","0",0,"0",1,"0","0","0","Oenothera biennis",0.0333,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,53,"Whole","cdr_C_2_53_Whole","0",0,"0",1,"0","0","0","Oxybaphus hirsutus",0.1,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,53,"Whole","cdr_C_2_53_Whole","0",0,"0",1,"0","0","0","Panicum oligosanthes",0.1667,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,53,"Whole","cdr_C_2_53_Whole","0",0,"0",1,"0","0","0","Poa pratensis",39.3667,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,53,"Whole","cdr_C_2_53_Whole","0",0,"0",1,"0","0","0","Polygonum convolvulus",0.0333,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,53,"Whole","cdr_C_2_53_Whole","0",0,"0",1,"0","0","0","Schizachyrium scoparium",84.8333,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,53,"Whole","cdr_C_2_53_Whole","0",0,"0",1,"0","0","0","Setaria lutescens",0.0093,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,53,"Whole","cdr_C_2_53_Whole","0",0,"0",1,"0","0","0","Solidago nemoralis",1.4333,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,53,"Whole","cdr_C_2_53_Whole","0",0,"0",1,"0","0","0","Sorghastrum nutans",34,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,53,"Whole","cdr_C_2_53_Whole","0",0,"0",1,"0","0","0","Stipa spartea",12.9667,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,53,"Whole","cdr_C_2_53_Whole","0",0,"0",1,"0","0","0","Viola pedatifida",0.2667,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,54,"Whole","cdr_C_2_54_Whole","0",16,"0",1,"0","0","0","Ambrosia coronopifolia",24.5333,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,54,"Whole","cdr_C_2_54_Whole","0",16,"0",1,"0","0","0","Artemisia ludoviciana",45.3,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,54,"Whole","cdr_C_2_54_Whole","0",16,"0",1,"0","0","0","Carex sp.",8.4667,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,54,"Whole","cdr_C_2_54_Whole","0",16,"0",1,"0","0","0","Erigeron canadensis",0.5,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,54,"Whole","cdr_C_2_54_Whole","0",16,"0",1,"0","0","0","Euphorbia corollata",0.1,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,54,"Whole","cdr_C_2_54_Whole","0",16,"0",1,"0","0","0","Oenothera biennis",80.3667,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,54,"Whole","cdr_C_2_54_Whole","0",16,"0",1,"0","0","0","Panicum capillare",2.2,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,54,"Whole","cdr_C_2_54_Whole","0",16,"0",1,"0","0","0","Panicum oligosanthes",2.0667,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,54,"Whole","cdr_C_2_54_Whole","0",16,"0",1,"0","0","0","Physalis virginiana",4.1333,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,54,"Whole","cdr_C_2_54_Whole","0",16,"0",1,"0","0","0","Poa pratensis",179.6,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,54,"Whole","cdr_C_2_54_Whole","0",16,"0",1,"0","0","0","Polygonum convolvulus",0.2667,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,54,"Whole","cdr_C_2_54_Whole","0",16,"0",1,"0","0","0","Schizachyrium scoparium",7.6,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,54,"Whole","cdr_C_2_54_Whole","0",16,"0",1,"0","0","0","Setaria lutescens",8.2667,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,54,"Whole","cdr_C_2_54_Whole","0",16,"0",1,"0","0","0","Stipa spartea",0.8,"biomass_g_m2","0.3m2"
"1991","cdr","C",2,54,"Whole","cdr_C_2_54_Whole","0",16,"0",1,"0","0","0","Tragopogon dubius",0.1667,"biomass_g_m2","0.3m2"
"1992","cdr","A",2,1,"Whole","cdr_A_2_1_Whole","0",16,"1",1,"0","0","0","Agropyron repens",65.5,"biomass_g_m2","0.3m2"
"1992","cdr","A",2,1,"Whole","cdr_A_2_1_Whole","0",16,"1",1,"0","0","0","Melilotus sp.",5.1,"biomass_g_m2","0.3m2"
"1992","cdr","A",2,1,"Whole","cdr_A_2_1_Whole","0",16,"1",1,"0","0","0","Physalis heterophylla",0.0783,"biomass_g_m2","0.3m2"
"1992","cdr","A",2,1,"Whole","cdr_A_2_1_Whole","0",16,"1",1,"0","0","0","Poa pratensis",63.1667,"biomass_g_m2","0.3m2"
"1992","cdr","A",2,2,"Whole","cdr_A_2_2_Whole","0",0,"0",1,"0","0","0","Agropyron repens",25.5,"biomass_g_m2","0.3m2"
"1992","cdr","A",2,2,"Whole","cdr_A_2_2_Whole","0",0,"0",1,"0","0","0","Antennaria neglecta",1,"biomass_g_m2","0.3m2"
"1992","cdr","A",2,2,"Whole","cdr_A_2_2_Whole","0",0,"0",1,"0","0","0","Erigeron canadensis",0.1667,"biomass_g_m2","0.3m2"
"1992","cdr","A",2,2,"Whole","cdr_A_2_2_Whole","0",0,"0",1,"0","0","0","Hedeoma hispida",0.3667,"biomass_g_m2","0.3m2"
"1992","cdr","A",2,2,"Whole","cdr_A_2_2_Whole","0",0,"0",1,"0","0","0","Poa pratensis",50.1,"biomass_g_m2","0.3m2"
"1992","cdr","A",2,2,"Whole","cdr_A_2_2_Whole","0",0,"0",1,"0","0","0","Polygonum convolvulus",0.2333,"biomass_g_m2","0.3m2"
"1992","cdr","A",2,2,"Whole","cdr_A_2_2_Whole","0",0,"0",1,"0","0","0","Schizachyrium scoparium",2.5,"biomass_g_m2","0.3m2"
"1992","cdr","A",2,2,"Whole","cdr_A_2_2_Whole","0",0,"0",1,"0","0","0","Silene antirrhina",0.7,"biomass_g_m2","0.3m2"
"1992","cdr","A",2,2,"Whole","cdr_A_2_2_Whole","0",0,"0",1,"0","0","0","Verbascum thapsus",0.2,"biomass_g_m2","0.3m2"
"1992","cdr","A",2,3,"Whole","cdr_A_2_3_Whole","0",0,"1",1,"0","0","0","Agropyron repens",8.1333,"biomass_g_m2","0.3m2"
"1992","cdr","A",2,3,"Whole","cdr_A_2_3_Whole","0",0,"1",1,"0","0","0","Poa pratensis",57.2,"biomass_g_m2","0.3m2"
"1992","cdr","A",2,3,"Whole","cdr_A_2_3_Whole","0",0,"1",1,"0","0","0","Potentilla recta",0.1333,"biomass_g_m2","0.3m2"
"1992","cdr","A",2,3,"Whole","cdr_A_2_3_Whole","0",0,"1",1,"0","0","0","Schizachyrium scoparium",14.7667,"biomass_g_m2","0.3m2"
"1992","cdr","A",2,4,"Whole","cdr_A_2_4_Whole","0",3,"0",1,"0","0","0","Agropyron repens",40.5333,"biomass_g_m2","0.3m2"
"1992","cdr","A",2,4,"Whole","cdr_A_2_4_Whole","0",3,"0",1,"0","0","0","Ambrosia artemisiifolia",0.1333,"biomass_g_m2","0.3m2"
